name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.65, 121.05",1998-01-01,31.1,21.1,26.2,32.5,21.1,26.7,19.3,67.3,0,0,0,,,,,22.3,106.2,1015.2,42.9,7.2,,,,,1998-01-01T06:20:56,1998-01-01T17:37:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98429099999
"14.65, 121.05",1998-01-02,30.4,20.1,25.8,31.7,20.1,26.3,18.6,65.8,0,0,0,,,,,22.3,92.1,1015.9,61.3,9.2,,,,,1998-01-02T06:21:18,1998-01-02T17:38:01,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98429099999
"14.65, 121.05",1998-01-03,31.2,22.1,26.7,32.7,22.1,27.4,19.9,67.6,0,0,0,,,,,25.9,111.6,1016,55.4,10.3,,,,,1998-01-03T06:21:39,1998-01-03T17:38:36,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98434099999,98430099999"
"14.65, 121.05",1998-01-04,30.1,22.1,26.4,33.7,22.1,27.4,20.5,71.1,0,0,0,,,,,18.4,96.4,1015.4,56.8,8.9,,,,,1998-01-04T06:22:00,1998-01-04T17:39:11,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-05,32,20.6,26.3,34.3,20.6,26.9,19.2,66.9,0,0,0,,,,,27.7,92.4,1014.8,44.8,10.2,,,,,1998-01-05T06:22:19,1998-01-05T17:39:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-06,31.1,22,26.3,34.2,22,27.2,20,68.9,0,0,0,,,,,18.4,96.5,1015,65,9.1,,,,,1998-01-06T06:22:38,1998-01-06T17:40:21,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-07,32.1,23.1,26.9,33.6,23.1,27.7,20.2,68.2,0,0,0,,,,,22.3,98.1,1015,54.2,10,,,,,1998-01-07T06:22:55,1998-01-07T17:40:56,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-08,33,21.1,27,35.5,21.1,28.3,20.4,68.3,0,0,0,,,,,25.9,107.1,1013.2,47.7,10.4,,,,,1998-01-08T06:23:12,1998-01-08T17:41:31,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-09,33,22.1,27.2,35.5,22.1,28,19.5,64.2,0,0,0,,,,,22.3,94,1012.4,33.5,10.5,,,,,1998-01-09T06:23:28,1998-01-09T17:42:06,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-10,32.1,20.4,25.8,34.1,20.4,26.5,19.2,67.9,0,0,0,,,,,22.3,97.3,1011.8,41.4,9.9,,,,,1998-01-10T06:23:42,1998-01-10T17:42:41,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-11,31.1,20.9,26.3,35.2,20.9,27.8,21.2,74.1,0,0,0,,,,,18.4,170.6,1011.5,51.4,8.6,,,,,1998-01-11T06:23:56,1998-01-11T17:43:16,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-12,31.1,22.1,26.8,34.7,22.1,28.3,21.3,72.3,0,0,0,,,,,24.1,118,1011.3,56.4,9.4,,,,,1998-01-12T06:24:08,1998-01-12T17:43:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-13,31.1,22.2,27.1,35.3,22.2,28.4,20.8,69.1,0,0,0,,,,,25.9,107.5,1011.2,33.2,11,,,,,1998-01-13T06:24:19,1998-01-13T17:44:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1998-01-14,33.3,24.1,28.4,37,24.1,30.6,21.8,68.2,0,0,0,,,,,22.3,109,1009.7,44.8,10.7,,,,,1998-01-14T06:24:30,1998-01-14T17:45:01,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
