name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.65, 121.05",1995-01-01,30.1,23.7,26.6,33.8,23.7,27.5,21.2,73.6,0,0,0,,,,,24.1,82.6,1014.2,52.7,9.4,,,,,1995-01-01T06:20:50,1995-01-01T17:37:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-02,29.8,22.9,25.9,33.6,22.9,26.8,20.9,74.5,0,0,0,,,,,32.4,110,1014.2,50.5,10.1,,,,,1995-01-02T06:21:12,1995-01-02T17:37:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-03,30,23.6,26.4,35.2,23.6,27.9,22.2,78.2,0.1,100,4.17,rain,,,,20.5,96.2,1012.9,61.3,9.3,,,,,1995-01-03T06:21:34,1995-01-03T17:38:27,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-04,29,23.1,25.8,34.8,23.1,27,22.7,83.4,16.3,100,8.33,rain,,,,13,85.4,1013.4,53.5,8.9,,,,,1995-01-04T06:21:55,1995-01-04T17:39:01,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-05,31,22.1,26,35.4,22.1,27.4,22.6,82.6,0,0,0,,,,,60.4,1,1014.5,45.4,9.2,,,,,1995-01-05T06:22:14,1995-01-05T17:39:36,0.12,Partially cloudy,Partly cloudy throughout the day.,wind,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-06,28.1,23.9,25.5,31.2,23.9,26.1,22,81.1,0,0,0,,,,,14.8,16.1,1015.7,74.7,8,,,,,1995-01-06T06:22:33,1995-01-06T17:40:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-07,30.1,22.6,26.4,34.6,22.6,27.8,22.2,77.9,0,0,0,,,,,21.6,111.1,1015.7,74.3,9,,,,,1995-01-07T06:22:51,1995-01-07T17:40:47,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-08,29.1,22.9,26.2,32.9,22.9,27.6,22.7,81.4,0.1,100,4.17,rain,,,,14.8,108,1014.9,70.4,8.5,,,,,1995-01-08T06:23:08,1995-01-08T17:41:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-09,29.1,24.1,25.7,33.4,24.1,26.5,23.1,85.9,3,100,8.33,rain,,,,14.8,113.5,1013.3,90.5,7.9,,,,,1995-01-09T06:23:24,1995-01-09T17:41:57,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-10,28.1,23.1,25.5,31.6,23.1,26.3,21.7,79.7,0,0,0,,,,,18.4,101.6,1012.6,64.1,9.6,,,,,1995-01-10T06:23:38,1995-01-10T17:42:32,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-11,28.1,21.1,24.9,31.2,21.1,25.8,21.4,81.6,0,0,0,,,,,18.4,113.6,1012.1,57.8,9.5,,,,,1995-01-11T06:23:52,1995-01-11T17:43:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-12,29.3,20.1,24.8,39.1,20.1,26.1,20.9,80.5,0,0,0,,,,,13,117.3,1012.9,36.1,8.8,,,,,1995-01-12T06:24:05,1995-01-12T17:43:42,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-13,30,20.1,25,32.1,20.1,25.6,20.2,75.9,0,0,0,,,,,14.8,210.4,1012.8,52.6,8.6,,,,,1995-01-13T06:24:17,1995-01-13T17:44:17,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-14,31,20.7,26,34.1,20.7,26.9,20.3,71.7,0,0,0,,,,,16.6,76.3,1013.3,78.6,9.4,,,,,1995-01-14T06:24:27,1995-01-14T17:44:52,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-15,28.8,23.1,25.4,30.8,23.1,26,21.5,79.4,0,0,0,,,,,14.8,103.7,1014.7,67.8,9.9,,,,,1995-01-15T06:24:37,1995-01-15T17:45:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-16,29.8,22.1,25.2,31.9,22.1,25.8,20,73.6,0,0,0,,,,,25.9,80.2,1015.6,44.8,10.7,,,,,1995-01-16T06:24:45,1995-01-16T17:46:01,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-17,29.1,19.2,24.8,30.8,19.2,25.2,18.7,70,0,0,0,,,,,35.3,79,1015.9,33.2,10.8,,,,,1995-01-17T06:24:52,1995-01-17T17:46:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-18,31,19.1,24.6,33.3,19.1,25.3,19.3,73.1,0,0,0,,,,,20.5,102.7,1015.1,42.5,10,,,,,1995-01-18T06:24:58,1995-01-18T17:47:09,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-19,30.1,21.1,24.7,31.4,21.1,25.2,19.2,73.3,0,0,0,,,,,22.3,86.2,1013.8,31.4,9.6,,,,,1995-01-19T06:25:03,1995-01-19T17:47:43,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-20,30.1,20.1,24.6,32.3,20.1,25.2,19.4,74.4,0,0,0,,,,,22.3,90.7,1013.4,42.9,9.6,,,,,1995-01-20T06:25:07,1995-01-20T17:48:16,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-21,31.6,20.4,25.5,34.5,20.4,26.2,19.9,72.1,0,0,0,,,,,29.5,120.6,1012.7,52.9,9,,,,,1995-01-21T06:25:10,1995-01-21T17:48:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-22,30.1,22.7,26.2,32.8,22.7,27.3,21.1,74.1,0,0,0,,,,,29.5,137.5,1012.6,45.2,9.2,,,,,1995-01-22T06:25:11,1995-01-22T17:49:22,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-23,30.1,23.6,27.1,33.8,23.6,28.7,21.4,71.6,0,0,0,,,,,25.9,125.6,1013.2,62.9,8.5,,,,,1995-01-23T06:25:12,1995-01-23T17:49:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-24,30.1,23.1,26.9,33.2,23.1,28,21.1,71.6,0,0,0,,,,,22.3,100.7,1014,54.1,10,,,,,1995-01-24T06:25:11,1995-01-24T17:50:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-25,31.1,22.1,26.1,34.7,22.1,27.2,20.8,73,0,0,0,,,,,20.5,89.1,1014.9,51.5,10.1,,,,,1995-01-25T06:25:09,1995-01-25T17:50:57,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-26,31.1,22.1,26.7,34.7,22.1,28.1,21.5,74.5,0,0,0,,,,,18.4,98.8,1015.1,44.8,9.9,,,,,1995-01-26T06:25:06,1995-01-26T17:51:28,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-27,29.1,22.1,25.8,32.1,22.1,27.2,21.9,79.7,0,0,0,,,,,16.6,307.4,1014.4,66.2,8,,,,,1995-01-27T06:25:02,1995-01-27T17:51:59,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-28,29.1,23.1,26.5,33.4,23.1,28,22.3,78.7,0,0,0,,,,,14.8,103.7,1014.5,66.6,8.7,,,,,1995-01-28T06:24:56,1995-01-28T17:52:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-29,29.3,23.6,26.3,32.5,23.6,27.3,21.5,75.4,0,0,0,,,,,14.8,82.7,1014.7,53.5,9.1,,,,,1995-01-29T06:24:50,1995-01-29T17:52:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-30,30.3,21.1,25.2,35.5,21.1,26.2,21,78.3,0.113,100,4.17,rain,,,,11.2,104.5,1015.2,50.6,9.7,,,,,1995-01-30T06:24:42,1995-01-30T17:53:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-01-31,30,23.1,26.1,32.8,23.1,26.9,21,74.7,0,0,0,,,,,13,154.7,1015.4,53.8,9.8,,,,,1995-01-31T06:24:34,1995-01-31T17:53:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-02-01,29.8,23.1,25.9,32.4,23.1,26.7,20.4,72.2,0,0,0,,,,,16.6,77.6,1015.5,60,11,,,,,1995-02-01T06:24:24,1995-02-01T17:54:24,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-02-02,28.3,22.1,24.3,30.5,22.1,24.5,21.3,83.6,1,100,4.17,rain,,,,7.6,76,1015.4,68.3,8.4,,,,,1995-02-02T06:24:13,1995-02-02T17:54:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-02-03,26.3,22.1,23.4,26.3,22.1,23.4,22.1,92.3,6,100,8.33,rain,,,,9.4,249.9,1014.7,95,6,,,,,1995-02-03T06:24:01,1995-02-03T17:55:18,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1995-02-04,28.1,22.1,24.5,31.4,22.1,24.9,22.6,89.4,0.5,100,4.17,rain,,,,18.4,193.3,1014.7,98.3,7,,,,,1995-02-04T06:23:47,1995-02-04T17:55:45,0.14,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
